selected_precision,baseline_precision,difference
0.25615763546798026,0.1921182266009852,0.06403940886699505
0.24608490260790783,0.1819226040251084,0.06416229858279943
0.28004844819457314,0.1844851972882017,0.09556325090637144
0.26144954396917525,0.19898714009331966,0.06246240387585558
0.23190915150628363,0.15136809247427205,0.08054105903201159
0.26770480583265516,0.1805865967645736,0.08711820906808157
0.26372577995288554,0.17955601530302281,0.08416976464986273
0.26808710282792986,0.19730796609072673,0.07077913673720312
0.24229753967495082,0.16320141671761557,0.07909612295733526
0.28177177323643693,0.19603635240371328,0.08573542083272365
0.2547749756962315,0.16102994637553084,0.09374502932070064
0.285946505098271,0.186788828136545,0.09915767696172603
0.2806634534492344,0.20459914898187856,0.07606430446735582
0.280873530702824,0.18402463978649386,0.09684889091633014
0.256523435594791,0.1875254027865841,0.0689980328082069
0.2731226324602904,0.17760002601245348,0.09552260644783692
0.2206831520590483,0.14166219577622788,0.07902095628282041
0.2756715859807435,0.19977928239114626,0.07589230358959723
0.24917491749174916,0.1600660066006601,0.08910891089108908
0.25808463718305985,0.20557924662402274,0.05250539055903711
0.2536414806100859,0.1926083866382374,0.0610330939718485
0.26763220367241014,0.13782806852113783,0.12980413515127232
0.27864221891899466,0.1977327012771514,0.08090951764184326
0.24916238039508679,0.1700674552419583,0.07909492515312849
0.2873043606881696,0.18877270949349353,0.09853165119467608
0.26386462175629327,0.19844043227852196,0.06542418947777132
0.25125199087072886,0.1768714184851321,0.07438057238559675
0.2680995197873282,0.18241786335395369,0.08568165643337453
0.26440431640961837,0.17733464160672804,0.08706967480289032
0.2783332520444162,0.2058154091271196,0.07251784291729663
0.2647220604413383,0.19580340386979875,0.06891865657153953
0.27044624443220483,0.1901842244779566,0.08026201995424823
0.2429847462358176,0.16532847314582202,0.07765627308999556
0.280443081621595,0.1823993070948886,0.09804377452670637
0.28118649303353976,0.18753353167829098,0.09365296135524878
0.25828318125930244,0.16789620138484437,0.09038697987445807
0.269485903814262,0.1718470354498136,0.0976388683644484
0.28262975551286473,0.2264666765183981,0.056163078994466625
0.28558964270811316,0.19956671793934777,0.08602292476876539
0.2569786535303777,0.1861597489798241,0.07081890455055359
0.2729927105513676,0.19893625660935157,0.07405645394201602
0.2800972215448146,0.19772716187874947,0.08237005966606512
0.27965013250093484,0.21209904241655694,0.0675510900843779
0.28052545155993436,0.19964696223316913,0.08087848932676522
0.23418807214152781,0.1451841897666717,0.08900388237485612
0.26676647670562476,0.20131040922115973,0.06545606748446503
0.2827566264110722,0.18097970016622192,0.10177692624485027
0.3054187192118227,0.1986863711001642,0.10673234811165846
0.27603730522305964,0.17678932072311712,0.09924798449994252
0.28960396039603964,0.18921892189218922,0.10038503850385042
0.2821782178217822,0.19471947194719472,0.08745874587458749
0.2872723232914424,0.17388870877815107,0.11338361451329135
0.26236464735147785,0.18481123792800702,0.07755340942347083
0.2981677478092637,0.20102749191175273,0.09714025589751096
0.3213939040962919,0.18698634569339287,0.13440755840289906
0.290880580595373,0.1834802883273402,0.10740029226803277
0.27185092599400373,0.16627045396988782,0.10558047202411591
0.2590759075907591,0.17326732673267328,0.08580858085808582
0.23803425118631263,0.16526279493621004,0.07277145625010259
0.29321725275975874,0.20431969305304917,0.08889755970670957
0.28905191301512073,0.18708213910350757,0.10196977391161316
0.286406252565555,0.2052444050375187,0.08116184752803632
0.25160545611211366,0.16452063925604385,0.08708481685606981
0.2618843385698764,0.17467669860876242,0.087207639961114
0.28295046253393813,0.20227934123461608,0.08067112129932205
